"Image_id";"PCA_col_1";"PCA_col_2";"PCA_col_3";"PCA_col_4"
"001_1_52759182023_o";2,67706530047212;-1,65536561034099;-0,720144053241119;-0,34712578395686
"002_1_52758154022_o";-0,165206305683355;6,50907413241656;0,403334181174975;1,02617289649984
"003_1_52758154042_o";-3,47952247373487;-0,81814840945912;-1,49042629924659;1,01339885706352
"004_1_52759103020_o";1,12771066219128;-1,22358032903555;1,3230834409532;-0,0783827255255586
"005_1_52758696951_o";2,2637537847552;-2,16174245188212;0,829233909937337;0,365898183441591
"006_1_52758154102_o";1,24621508125668;1,17565433777731;0,708313453208236;-1,60377978117496
"007_1_52759103040_o";2,85800767368031;-0,655454995260931;0,246517126780523;0,0337857543234123
"008_1_52759103075_o";2,85430394576886;-0,379881460093421;0,7004747339587;-1,05322551928176
"009_1_52758945894_o";1,83387593420595;-2,34896842494247;0,889704513492859;0,730474768748469
"010_1_52759182143_o";3,04621683463672;2,05844177677035;0,54711937740942;0,416350816663575
"011_1_52758697036_o";-2,1561636010921;-2,28440586089735;-0,648644473249028;1,63656841697133
"012_1_52759182198_o";3,65491414086269;-1,05340072097558;0,105635480646502;-0,557581698344842
"013_1_52758945999_o";-1,82546033703007;-2,07088715581113;0,825525041670213;-0,978504659924439
"014_1_52759182243_o";1,91662258514511;3,60945710210521;1,37199480702486;0,479475846591852
"015_1_52758946069_o";3,0476392901562;1,36564925950044;1,21498241944316;0,362840821872182
"016_1_52758946104_o";1,72314754677443;-0,107398190142623;-0,275543916915027;-0,653874256636796
"017_1_52759103340_o";2,66500147131264;-2,20354324096126;2,0235761389676;0,147000552697474
"018_1_52759182328_o";1,11383553849088;-1,04674885573622;0,179500924350654;-1,09540771638209
"019_1_52758946139_o";0,373938120372541;4,22129605882455;0,393472978048295;-0,629407596584448
"020_1_52758154347_o";2,76416853269221;4,42110425491548;-0,130357497933075;-0,533795418851943
"021_1_52759103440_o";-0,406164682672771;-1,78598008668278;-0,744240438162245;-0,583287124477736
"022_1_52758697351_o";2,74227394493507;-0,551860243530737;-0,353711086243938;0,755741898331201
"023_1_52758946194_o";0,180648967964582;-3,20098766684879;-0,449225248537023;-0,627960661645104
"024_1_52758697366_o";2,18838202921876;5,75176235150825;0,263382604536295;-0,618067564395967
"025_1_52758154422_o";1,98309710135993;-1,97898678878754;0,120137626279299;0,769160666500889
"026_2_52758697421_o";2,88787796996643;3,34735191283595;0,266158918291425;-1,41826518469906
"027_2_52758697471_o";-1,45269799255441;-2,99828474470902;-0,141391646226846;-0,638720962312863
"028_2_52759103595_o";-0,724893581105883;-2,27048739982101;-0,39653093622005;1,27858588848904
"029_2_52759182498_o";3,67467965993229;-1,36397224394257;0,510674613264932;0,0887343364236487
"030_2_52758154492_o";-7,83558876737259;1,48898422472257;0,608229595327469;-0,733267546095463
"031_2_52758946379_o";3,82810496036233;1,71903434393346;0,26614370107976;-0,0518756154324611
"032_2_52758697576_o";3,70089447822399;-3,13709520949237;2,06675164575761;0,544707268827961
"033_2_52759103705_o";0,667866776493217;-1,43465587947498;-1,04226097244336;-1,24400349838846
"034_2_52758946419_o";-8,77723134364065;2,35762854798735;0,209839429315353;-0,173847609526209
"035_2_52759103745_o";0,439843533687056;-1,91198904854768;0,0920799491032714;0,193265544970692
"036_2_52758946474_o";3,50600160534607;1,07856647270602;-0,736890584703409;0,130824116350623
"037_2_52758946504_o";1,16493252171977;6,79165032772086;0,946236572435477;-0,0740626762013243
"038_2_52758154667_o";2,61851105120219;-2,15021922485558;0,621600422227607;0,343916025475325
"039_2_52759103815_o";-6,97596139864733;0,933383928667086;-2,06678312397307;1,70867039828798
"040_2_52758697711_o";1,3097480251434;-3,83365892065952;0,504521873023835;-1,18689888140524
"041_2_52759182708_o";-1,42039442428076;11,0469395334334;0,724690706010375;-0,0734214997556739
"042_2_52759182738_o";-2,20668631962401;-2,14916147098705;-1,47013961048344;-0,0214880078410547
"043_2_52758154742_o";0,522509630374751;0,174155126958311;2,10882078256186;0,906707432099603
"044_2_52758697796_o";0,801656710212721;2,54812499176367;-1,73175359573361;-0,536288204518083
"045_2_52758946619_o";-1,65858818674733;1,15282293476363;-0,740865813392826;1,29993638695304
"046_2_52759103955_o";-3,76726075180078;-1,40077514895277;0,371810242487344;0,755998726685069
"047_2_52758154817_o";1,57499922583539;5,25289830525357;-0,0545239644865612;-0,219822142073841
"048_2_52759103995_o";-3,38140312074111;-2,97877310054328;0,269379384594103;-0,62343222844631
"049_2_52758154867_o";3,41760216680584;-1,82739726092758;0,209679313700544;0,626734549790311
"050_2_52759104050_o";-2,69547669900176;-0,981845945057309;0,426229573901798;-1,87144049254342
"076_5_52758946754_o";-6,53199932509321;-0,946675410349138;-1,11861850891554;-0,916652059278601
"077_5_52759182978_o";0,32828574251501;-2,21629682896734;0,189449494024585;1,25306583467848
"078_5_52759104140_o";0,0251659409021718;-1,96754154703258;0,724842261009951;1,3935434571521
"079_5_52758154997_o";2,62619395324507;-1,60681655032597;-0,555301317282983;-0,846424038447582
"080_5_52759183048_o";1,31075240715285;6,00367140838109;0,139655302679034;-0,99368755184634
"081_5_52758698036_o";0,829340635263586;5,40155786244939;-0,674655500539395;-0,6670610525323
"082_5_52758155067_o";2,96121690019368;0,625550678834014;0,392042378374811;-0,0393688806356452
"083_5_52758946914_o";-2,68106545709032;-1,11581550565325;-2,14995808263766;0,84368502571032
"084_5_52758155117_o";3,50950730217726;0,175247821236021;-1,9414663178402;-0,0754136964310111
"085_5_52758946989_o";2,66545380714645;2,58682177087867;-0,441444930742012;0,0614104866509463
"086_5_52758155217_o";0,453162749413003;5,33318811271081;-1,10874583679084;-0,891004604398195
"087_5_52758698151_o";-0,712543971897886;-2,36918285400816;-0,721510967493938;1,01368802766525
"088_5_52758947049_o";-1,38816620595416;-1,99329856821507;0,732932095680011;-0,486203699789093
"089_5_52758155287_o";0,731277854216663;-2,00374475431283;0,0434736554272161;-0,121330260190719
"090_5_52758947109_o";2,69132466191071;-1,14551489765284;-0,767253982784092;0,0775202703198324
"091_5_52758947134_o";0,811167084433068;-0,308454289562311;0,717053223978189;0,323998893301812
"092_5_52758698286_o";2,39036123617314;2,57247431364427;0,0177719950559471;0,847660017498063
"093_5_52758947204_o";2,78132515764486;0,00965031330578354;1,24198386726014;0,115184829141202
"094_5_52758155457_o";0,208421575352349;2,38877375160242;-0,920040088039109;0,123160782206977
"095_5_52758698391_o";-4,73985244374722;-0,0960170403634892;-0,0674066226891811;-0,684762873847696
"096_5_52758698416_o";0,242518230788041;-0,634172524196204;-2,20347891361524;-0,247788577106333
"097_5_52758947329_o";2,21831854744686;5,29436159335036;-0,273312513323843;-0,709337381123729
"098_5_52758155582_o";-1,00488406624426;10,2295416566517;-0,477487826709392;-0,211351853659918
"099_5_52759104705_o";-4,46954859548549;-0,0419286019254055;-1,82931075354181;1,90514065598533
"100_5_52758155662_o";1,87382297165316;0,371444769110219;0,161231915752402;-1,56110469982373
"101_6_52758947469_o";3,60142806608412;0,36606126854652;-1,53369958720661;-0,0573811314004235
"102_6_52759104810_o";3,67071467436568;-0,242865748571859;1,16292427409362;0,810424690297213
"103_6_52758947499_o";2,85398234269621;1,84312077086858;-0,4656674721907;-0,271909344575177
"104_6_52758698641_o";1,96402734685545;5,61029989935551;0,203595691211071;-0,565610590359814
"105_6_52758947564_o";0,906610132129336;6,14040026480539;-0,30377701654453;-1,00081078591734
"106_6_52758155832_o";0,420240248589888;-2,45474055390102;0,368148056838287;-1,45978310879732
"107_6_52758155857_o";2,56299888841243;1,20343341324806;0,372058090609807;0,220479092955246
"108_6_52758947654_o";2,13278703803696;0,120100368886155;-0,415660778539745;0,442594475536962
"109_6_52759104990_o";-4,49279295723852;0,684532091818345;1,93389497457006;-0,600556725964263
"110_6_52759105010_o";-7,84420816456808;0,0925527285059454;0,528011091161603;0,327410982580691
"111_6_52758947714_o";0,0632504209257748;7,75625095157;-0,641105410343423;0,205492737571408
"112_6_52758155982_o";1,30188493493623;5,61067255634615;-0,475513624988265;-1,15598189601126
"113_6_52759183893_o";2,71474164550258;1,45487017366082;-0,1270584105906;-1,26775898596135
"114_6_52758947809_o";-4,57920327989333;3,79237148771971;-1,97701417830924;-0,48883452129166
"115_6_52759105120_o";-3,15181325436578;-1,33450063002228;-1,46525638859585;1,25926253946091
"116_6_52758156082_o";-3,9267817248654;-0,0294231706118086;-1,77251186795197;0,269334221313359
"117_6_52759183968_o";-5,41827088208992;-1,21512867890837;2,44946259209647;0,366363654366824
"118_6_52758699061_o";1,13320148629256;0,388008424546538;-0,585539803984576;-1,86464868734686
"119_6_52758156172_o";3,08824716321379;1,66165174722437;-0,243335642516197;-0,408161829611667
"120_6_52758156237_o";-2,69837805411396;-1,44768364082751;-1,62610181879258;1,44725003759922
"121_6_52759105275_o";-0,029089342223534;-2,896880963457;1,14423706624319;0,214990877642707
"122_6_52758156302_o";-1,88774876868906;-2,07403881358362;1,75698237859824;0,892244528801568
"123_6_52758948059_o";-3,8294761090121;-2,18050988952286;-0,13049827591106;-0,463940291022244
"124_6_52758948089_o";2,77150933562308;3,95124065751127;-0,74375814044976;-0,356373568532076
"125_6_52758699241_o";-1,04587529829297;0,645074644006759;0,388954543198134;-1,71747260031475
"126_3_52759105400_o";1,90611649555148;-2,35733131121109;0,00447194164933017;0,453777215429032
"127_3_52759105440_o";-3,09371383572306;-2,82915588729237;1,57220289649496;-0,764344310745644
"128_3_52759184313_o";-3,88719565742477;-1,20370125408965;2,21578633328221;-0,449000201714728
"129_3_52758156457_o";-6,40322400548695;0,109428166805891;1,61267002993736;-0,170896128402683
"130_3_52758699321_o";-0,500853925914285;-3,61453428700787;0,938069227148901;-0,945071820044047
"131_3_52758948274_o";-0,678417260797829;-2,55665799999837;-0,429303306735525;0,973077058771285
"132_3_52759105515_o";2,09526620154155;5,114294405707;-0,16653330575938;-0,0589469596418322
"133_3_52758948314_o";2,52498237988444;-0,076310684948759;1,18469934275207;1,40838663325197
"134_3_52759184418_o";1,30924745569329;-3,2744951623936;-0,366413103814123;-0,0986386668163423
"135_3_52759105560_o";1,21309559154926;-1,50110912073458;0,570215229093121;-1,7669671490685
"136_3_52759184468_o";3,67304858868167;-1,4972176527811;0,987427775750276;-0,0641390707647358
"137_3_52758156597_o";1,07044826286248;-1,94386366164415;-0,0800406432490147;0,930972731186902
"138_3_52758156617_o";1,53988503374528;-3,89605515872409;-0,750365231305149;-0,928811599535607
"139_3_52759184563_o";2,54095775022461;0,502234233047859;0,120462303772102;-0,45408573837385
"140_3_52758156657_o";0,515359460600634;-2,21634873008449;1,21320790196933;1,45631903434198
"141_3_52759184608_o";-7,56658073273644;0,376355792948717;0,623222934349427;0,450860684924655
"142_3_52758156692_o";1,51654956329321;5,24328284501115;0,852719173869964;0,237705746269064
"143_3_52758156727_o";-2,72008937689034;-2,50646715103083;1,15294852053542;0,619027691866749
"144_3_52759105795_o";-1,27867575867371;-1,67903967887876;-1,07997690856422;1,83600620212067
"145_3_52759184733_o";-6,44753405268958;-0,985083091023556;0,32382949628719;0,186638971966585
"146_3_52759184773_o";-5,67681427777963;1,45268848873309;0,726742539534972;-0,381365119360374
"147_3_52759184808_o";-4,25374310482127;-1,07780981436314;1,44051507660322;0,964147898920015
"148_3_52758156837_o";0,842091485310364;-2,45304843962083;-1,77863440572854;0,723932120194184
"149_3_52758948754_o";-1,16446367837364;-2,69378141905348;0,870839533562535;-1,43781643330697
"150_3_52758156887_o";-0,283421785660521;-4,11017206635709;0,510759359160762;-1,43256376930709
"151_4_52758156912_o";0,568318436786327;-1,37179704436916;0,0302746906981026;-0,195243925834281
"152_4_52758948869_o";3,13043368639188;1,10789865389247;-1,61946259779747;0,0480801885231794
"153_4_52758699881_o";1,01282542598435;-2,48910930078731;0,512750064666521;0,0439605137361783
"154_4_52758699911_o";1,60869965822131;-1,63766829249898;-0,414064170910767;0,691220784960793
"155_4_52758948984_o";3,22844779649308;-2,08356913534913;-1,40184892736464;-0,241228025732526
"156_4_52759185083_o";-1,14003248958836;-2,32667890123865;-1,29059437263382;-0,963410331717914
"157_4_52758700006_o";3,5776806490344;2,29565821872614;0,355491690852007;0,353163145156709
"158_4_52758700026_o";2,46654718472857;-0,371496614766766;-0,436887060665431;0,0214982033401887
"159_4_52758700066_o";1,02886498734275;-1,1304191170572;1,97718444280516;0,437080610409943
"160_4_52758949109_o";-1,46804612330301;-1,09363474422354;1,68176580904221;0,073342618866149
"161_4_52758700101_o";-7,29635586735581;0,478760621030828;-1,48303295519417;0,716718447334695
"162_4_52758700116_o";-1,32885184558858;-3,99799587007728;-0,0146746870590407;-2,16946752613316
"163_4_52758700151_o";1,56200449833952;-0,0679102367849805;1,09208846451212;-0,325849320410028
"164_4_52758700171_o";-3,67124154526142;-1,71740274039983;0,103311210075324;-1,43722111594889
"165_4_52759185283_o";1,22698539591594;-2,56850550833343;-0,601153818484923;-0,394847562331684
"166_4_52758700216_o";2,15510407721959;-2,52076514551195;-0,541519415324378;-0,740057359994116
"167_4_52759185318_o";0,490130181062656;5,98490786053242;-0,351591186966939;0,37881322263199
"168_4_52758157287_o";-0,277223189837931;-2,12687803177013;-1,87036440651031;2,17321175182093
"169_4_52758157312_o";0,740845625000105;2,86093692730371;0,717526773768114;-0,200582092692911
"170_4_52759185398_o";-0,229464026373092;-1,70021197322446;-1,96827716219325;-0,643686527913171
"171_4_52758157352_o";-0,109163427995821;-0,806666814806957;2,23656823197449;1,28735228328807
"172_4_52758949334_o";0,391280892788542;0,417794402082877;0,941348107434461;-0,032766238379162
"173_4_52758949359_o";3,33107870838481;-0,651903564921493;0,320117422036033;0,0280062110853674
"174_4_52758949374_o";-0,469308596152896;-3,12058573071806;-0,44560954549914;-0,23993455048084
"175_4_52759106570_o";-3,34363860766981;-0,365869524303434;-1,87834554415276;1,35368670780353
"176_8_52758949424_o";2,54589553776702;1,64037072330697;2,34553635886302;0,78313569139803
"177_8_52758700446_o";3,00340782825062;-0,150508022568813;1,77667971827108;1,09481163870663
"178_8_52759185648_o";2,65051773807107;1,80117159519989;0,633491571533744;0,566980086564285
"179_8_52758949524_o";2,58250303894692;-0,281803529883287;-1,49330558819786;-0,332768245789005
"180_8_52759106725_o";-3,54312843411573;-0,471876567527623;-0,455496536535576;-1,22574065215301
"181_8_52759106745_o";-0,356419729838686;-3,48943833933038;0,574425888197183;-1,17087621459142
"182_8_52758949599_o";3,02011835959222;1,68285741695168;-1,08755650019571;-0,186209740276627
"183_8_52758949624_o";0,739809328591788;-1,82672532752561;-1,32624466853432;0,842442668000347
"184_8_52759106845_o";0,482473117444847;-1,15138716816871;-0,832009419536642;0,455675811139787
"185_8_52759106865_o";3,25711127972571;0,972036906123761;-1,48018908862604;-0,358199615399076
"186_8_52758949669_o";0,117881395101918;-2,16812486401329;1,04862615313977;-0,0204737814625975
"187_8_52758949709_o";0,945516568912819;-2,11498544743889;0,311746662291455;0,324191790542835
"188_8_52759185898_o";0,126042849774769;-1,29342177237803;-1,73931293579224;1,0328847765418
"189_8_52758157817_o";1,34261567908835;5,83033539250452;-0,155130574616287;-0,659794464589954
"190_8_52759185948_o";-0,237617892636984;0,322029495224246;2,88114199027743;1,08428785575341
"191_8_52759107030_o";-0,871330264064451;-2,90189454787159;-0,261240092414188;-0,664220512811247
"192_8_52758157897_o";-4,52519896166618;-0,111762092929388;0,215305222320626;-0,495944844282092
"193_8_52758949799_o";2,7375053304591;0,191701598066611;-0,120415799273708;-1,14230500866027
"194_8_52758157992_o";0,181408244665986;-0,759338759835141;-0,665734554312131;0,703046092376255
"195_8_52758700891_o";1,09617913974679;-2,5092514079391;0,569533817502313;-1,28851036497765
"196_8_52759107150_o";1,08804083461507;0,0402899979290095;3,80049334084925;1,17221134050327
"197_8_52758158087_o";-6,42142444295989;0,369995033853496;0,954153588077038;-0,0919649254110683
"198_8_52758700956_o";-0,0327045983552044;0,349006072197398;1,64674995489627;0,37697868998069
"199_8_52758700981_o";-1,60584404596583;-2,2348676685678;-0,503528596582392;-0,109818754212411
"200_8_52759186178_o";-2,07505510923506;-1,2458528052568;0,863543267012484;1,08485660593018
"201_1_52758949939_o";3,88750392422444;-0,122600413184507;-0,589450344536198;0,138124137534916
"202_1_52758701051_o";3,58227115206053;-0,429395067623811;-0,270929070969124;-0,0960299641963894
"203_1_52758949984_o";2,93249191144638;1,57672208651248;1,04652410264166;-0,206010545195492
"204_1_52758949999_o";2,73782330371435;1,81948298661148;0,000349681280940426;-0,202451069521877
"205_1_52759107350_o";0,399678144986406;6,57916343539786;1,19632471891604;0,583325235819577
"206_1_52758950029_o";2,72232488079466;-1,29653686169142;1,30956831094159;0,0762414883068905
"207_1_52759186283_o";3,03860470415302;-1,18269510412114;0,706746329165824;0,320476338705706
"208_1_52759186303_o";3,35725503628186;-2,53244950369748;1,82949042361506;-0,247689590551051
"209_1_52759186328_o";2,0190319745319;-0,418208419550236;-1,30291629985727;-0,0333094517078854
"210_1_52759186343_o";1,98358020316655;-1,49731353547453;1,26166156964271;0,918259797650194
"211_1_52758158367_o";-6,9628388454511;-0,595892303688952;0,840267174688717;-0,174594252074651
"212_1_52758950149_o";0,376882585688651;-2,75886560492671;-0,899484199211796;0,491741634848473
"213_1_52758158382_o";3,52754124127144;0,182980818243713;-0,0861816084528565;-0,49572196697203
"214_1_52758158392_o";-1,48139057743868;-0,943094686190447;-0,189317515700453;-1,81009623141456
"215_1_52759107645_o";2,81669805781122;3,89110377478019;-1,11816654625638;-0,0915056005276252
"216_1_52758701391_o";1,22993280702817;-2,55588903381915;-0,585515809941795;-0,862578973890135
"217_1_52759186498_o";0,69266598298892;6,51412609256962;0,795034885138447;0,77834531769153
"218_1_52759186513_o";1,05923067018112;-2,81576915190287;-2,50020251533776;-1,22639507796213
"219_1_52759107695_o";2,98991829675585;3,47721706693507;0,672789321444584;0,0492620244263083
"220_1_52758158492_o";-3,43858950557614;-1,86480978322686;-1,37150446151701;1,65568172471586
"221_1_52758950374_o";3,33352175949825;-1,53361445203141;1,23884577798283;0,0185432428856167
"222_1_52758701496_o";0,671627436201207;-0,120679049378484;1,3669165401106;1,88498249492479
"223_1_52758158547_o";-6,63611096390071;3,25878225229649;2,19425874961704;0,769730373906768
"224_1_52758158557_o";3,27264132205006;0,534039300611926;1,85289045955147;1,06298225899209
"225_1_52758158572_o";-0,163528576191749;-1,02619199059122;1,03801035034783;-1,2434991663309
"226_1_52758701581_o";-1,00581155797633;-0,876280263198681;1,89766658209318;0,866069850431375
"227_1_52758158597_o";-1,00931678085209;9,96436755692116;-0,0546965725396487;0,165886595134698
"228_1_52759186683_o";2,32572394329655;-0,224435294352655;-0,41574221710649;0,123613970894679
"229_1_52758158637_o";1,31186807974832;-2,46545283741672;-1,21615200370601;0,862893123490236
"230_1_52758701661_o";-1,84792592698147;-1,95822246046466;-1,55046661376204;0,414050854463413
"231_1_52759186728_o";-4,09785088246499;-1,76450245129439;-0,0335971477686763;-0,981597725031006
"232_1_52759186753_o";0,824295699740825;-3,97474635669347;1,08982493532661;-1,18741915220159
"233_1_52759186778_o";-3,62963309918181;0,382812067163751;-2,10675449520658;0,857188578388833
"234_1_52758158717_o";3,38002884710459;1,96778816599806;1,05536730716874;0,769838026948668
